,date,latitude,longitude,year,month,week,dayofweek
2570,2013-07-17,41.7251983333333,-87.6381283333333,2013,7,29,2
2571,2013-07-17,41.7252116666667,-87.6371333333333,2013,7,29,2
2572,2013-07-17,41.7252316666667,-87.6361816666667,2013,7,29,2
2573,2013-07-17,41.7252483333333,-87.63528,2013,7,29,2
2574,2013-07-17,41.7250016666667,-87.63487,2013,7,29,2
2575,2013-07-17,41.72434,-87.6348533333333,2013,7,29,2
2576,2013-07-17,41.72375,-87.634835,2013,7,29,2
2577,2013-07-17,41.72343,-87.6349383333333,2013,7,29,2
2578,2013-07-17,41.7234116666667,-87.635655,2013,7,29,2
2579,2013-07-17,41.7234033333333,-87.6364983333333,2013,7,29,2
2580,2013-07-17,41.72338,-87.6371466666667,2013,7,29,2
2581,2013-07-17,41.7233666666667,-87.6379733333333,2013,7,29,2
2582,2013-07-17,41.7233616666667,-87.638805,2013,7,29,2
2583,2013-07-17,41.7233416666667,-87.6397816666667,2013,7,29,2
2584,2013-07-17,41.7233133333333,-87.640825,2013,7,29,2
2585,2013-07-17,41.7233083333333,-87.6418166666667,2013,7,29,2
2586,2013-07-17,41.723285,-87.6426533333333,2013,7,29,2
2587,2013-07-17,41.7220316666667,-87.6431683333333,2013,7,29,2
2588,2013-07-17,41.7217716666667,-87.6431616666667,2013,7,29,2
2589,2013-07-17,41.7214416666667,-87.6424266666667,2013,7,29,2
2590,2013-07-17,41.7215283333333,-87.6373233333333,2013,7,29,2
2591,2013-07-17,41.7219216666667,-87.6359616666667,2013,7,29,2
2592,2013-07-17,41.7225433333333,-87.6359733333333,2013,7,29,2
2593,2013-07-17,41.72312,-87.6360066666667,2013,7,29,2
2594,2013-07-17,41.72372,-87.6360233333333,2013,7,29,2
2595,2013-07-17,41.72423,-87.6360416666667,2013,7,29,2
2596,2013-07-17,41.7247233333333,-87.636055,2013,7,29,2
2597,2013-07-17,41.7253133333333,-87.6360733333333,2013,7,29,2
2598,2013-07-17,41.7258583333333,-87.6361,2013,7,29,2
2599,2013-07-17,41.7263633333333,-87.6361083333333,2013,7,29,2
2600,2013-07-17,41.7268883333333,-87.6361133333333,2013,7,29,2
2601,2013-07-17,41.7273666666667,-87.6361466666667,2013,7,29,2
2602,2013-07-17,41.7279716666667,-87.6361616666667,2013,7,29,2
2603,2013-07-17,41.7286266666667,-87.6361783333333,2013,7,29,2
2604,2013-07-17,41.729195,-87.6362083333333,2013,7,29,2
2605,2013-07-17,41.7297083333333,-87.636225,2013,7,29,2
2606,2013-07-17,41.7298116666667,-87.63654,2013,7,29,2
2607,2013-07-17,41.72981,-87.637025,2013,7,29,2
2608,2013-07-17,41.7297583333333,-87.6374233333333,2013,7,29,2
2609,2013-07-17,41.7291016666667,-87.6373916666667,2013,7,29,2
2610,2013-07-17,41.7284716666667,-87.6373783333333,2013,7,29,2
2611,2013-07-17,41.7277516666667,-87.6373516666667,2013,7,29,2
2612,2013-07-17,41.7270666666667,-87.637335,2013,7,29,2
2613,2013-07-17,41.72643,-87.6373183333333,2013,7,29,2
2614,2013-07-17,41.7258933333333,-87.6372983333333,2013,7,29,2
2615,2013-07-17,41.7254083333333,-87.63729,2013,7,29,2
2616,2013-07-17,41.7246933333333,-87.63728,2013,7,29,2
2617,2013-07-17,41.7241916666667,-87.63725,2013,7,29,2
2618,2013-07-17,41.7236616666667,-87.6372383333333,2013,7,29,2
2619,2013-07-17,41.7230966666667,-87.63722,2013,7,29,2
2620,2013-07-17,41.7216716666667,-87.6371483333333,2013,7,29,2
2621,2013-07-17,41.72163,-87.635105,2013,7,29,2
2622,2013-07-17,41.72168,-87.634815,2013,7,29,2
2623,2013-07-17,41.72207,-87.6348033333333,2013,7,29,2
2624,2013-07-17,41.72238,-87.63482,2013,7,29,2
2625,2013-07-17,41.722915,-87.6348433333333,2013,7,29,2
2626,2013-07-17,41.7234816666667,-87.634855,2013,7,29,2
2627,2013-07-17,41.724125,-87.6348766666667,2013,7,29,2
2628,2013-07-17,41.7247733333333,-87.6349033333333,2013,7,29,2
2629,2013-07-17,41.7254683333333,-87.634895,2013,7,29,2
2630,2013-07-17,41.7261916666667,-87.6349066666667,2013,7,29,2
2631,2013-07-17,41.7267733333333,-87.634925,2013,7,29,2
2632,2013-07-17,41.7282816666667,-87.6349716666667,2013,7,29,2
2633,2013-07-17,41.72888,-87.63507,2013,7,29,2
2634,2013-07-17,41.72889,-87.63594,2013,7,29,2
2635,2013-07-17,41.72888,-87.6367983333333,2013,7,29,2
2636,2013-07-17,41.728675,-87.6373766666667,2013,7,29,2
2637,2013-07-17,41.7279683333333,-87.6373466666667,2013,7,29,2
2638,2013-07-17,41.7272683333333,-87.637325,2013,7,29,2
2639,2013-07-17,41.7265866666667,-87.6373066666667,2013,7,29,2
2640,2013-07-17,41.72608,-87.6372816666667,2013,7,29,2
2641,2013-07-17,41.7255616666667,-87.6372766666667,2013,7,29,2
2642,2013-07-17,41.7248716666667,-87.6372633333333,2013,7,29,2
2643,2013-07-17,41.7243566666667,-87.6372466666667,2013,7,29,2
2644,2013-07-17,41.7238883333333,-87.6372283333333,2013,7,29,2
2645,2013-07-17,41.7234433333333,-87.6372266666667,2013,7,29,2
2646,2013-07-17,41.722795,-87.6372116666667,2013,7,29,2
2647,2013-07-17,41.72221,-87.6371933333333,2013,7,29,2
2648,2013-07-17,41.7216733333333,-87.63777,2013,7,29,2
2649,2013-07-17,41.721805,-87.6384,2013,7,29,2
2650,2013-07-17,41.7224233333333,-87.63841,2013,7,29,2
2651,2013-07-17,41.723065,-87.6384233333333,2013,7,29,2
2652,2013-07-17,41.7237066666667,-87.6384433333333,2013,7,29,2
2653,2013-07-17,41.7242516666667,-87.6384483333333,2013,7,29,2
2654,2013-07-17,41.724765,-87.6384666666667,2013,7,29,2
2655,2013-07-17,41.7253416666667,-87.6384933333333,2013,7,29,2
2656,2013-07-17,41.7260366666667,-87.63851,2013,7,29,2
2657,2013-07-17,41.7267516666667,-87.6385233333333,2013,7,29,2
2658,2013-07-17,41.7273716666667,-87.638525,2013,7,29,2
2659,2013-07-17,41.7280466666667,-87.6385566666667,2013,7,29,2
2660,2013-07-17,41.7286716666667,-87.63855,2013,7,29,2
2661,2013-07-17,41.7287633333333,-87.63915,2013,7,29,2
2662,2013-07-17,41.7283,-87.639735,2013,7,29,2
2663,2013-07-17,41.7276233333333,-87.639715,2013,7,29,2
2664,2013-07-17,41.726925,-87.63969,2013,7,29,2
2665,2013-07-17,41.7261866666667,-87.6396683333333,2013,7,29,2
2666,2013-07-17,41.72547,-87.63965,2013,7,29,2
2667,2013-07-17,41.7248383333333,-87.6396733333333,2013,7,29,2
2668,2013-07-17,41.7243466666667,-87.63964,2013,7,29,2
2669,2013-07-17,41.7239,-87.6396333333333,2013,7,29,2
2670,2013-07-17,41.72336,-87.63961,2013,7,29,2
2671,2013-07-17,41.722825,-87.6396016666667,2013,7,29,2
2672,2013-07-17,41.7222983333333,-87.6395733333333,2013,7,29,2
2673,2013-07-17,41.72189,-87.6395733333333,2013,7,29,2
2674,2013-07-17,41.7217083333333,-87.6397233333333,2013,7,29,2
2675,2013-07-17,41.7216983333333,-87.6406633333333,2013,7,29,2
2676,2013-07-17,41.722105,-87.6407866666667,2013,7,29,2
2677,2013-07-17,41.72246,-87.6407883333333,2013,7,29,2
2678,2013-07-17,41.7232983333333,-87.6408183333333,2013,7,29,2
2679,2013-07-17,41.7238233333333,-87.6408433333333,2013,7,29,2
2680,2013-07-17,41.7242283333333,-87.6408533333333,2013,7,29,2
2681,2013-07-17,41.72471,-87.64087,2013,7,29,2
2682,2013-07-17,41.7253083333333,-87.6408966666667,2013,7,29,2
2683,2013-07-17,41.7260283333333,-87.6409083333333,2013,7,29,2
2684,2013-07-17,41.72668,-87.6409316666667,2013,7,29,2
2685,2013-07-17,41.72738,-87.64095,2013,7,29,2
2686,2013-07-17,41.7281116666667,-87.6409866666667,2013,7,29,2
2687,2013-07-17,41.7286716666667,-87.6411233333333,2013,7,29,2
2688,2013-07-17,41.7286483333333,-87.64185,2013,7,29,2
2689,2013-07-17,41.7284366666667,-87.6421883333333,2013,7,29,2
2690,2013-07-17,41.7280183333333,-87.6421716666667,2013,7,29,2
2691,2013-07-17,41.72752,-87.642145,2013,7,29,2
2692,2013-07-17,41.72713,-87.6421366666667,2013,7,29,2
2693,2013-07-17,41.7265833333333,-87.64212,2013,7,29,2
2694,2013-07-17,41.725955,-87.642105,2013,7,29,2
2695,2013-07-17,41.725315,-87.6420766666667,2013,7,29,2
2696,2013-07-17,41.7246366666667,-87.6420466666667,2013,7,29,2
2697,2013-07-17,41.7239116666667,-87.642035,2013,7,29,2
2698,2013-07-17,41.7232433333333,-87.64201,2013,7,29,2
2699,2013-07-17,41.7225766666667,-87.641985,2013,7,29,2
2700,2013-07-17,41.7219183333333,-87.6419716666667,2013,7,29,2
2701,2013-07-17,41.7211366666667,-87.64196,2013,7,29,2
2702,2013-07-17,41.72068,-87.6419466666667,2013,7,29,2
2703,2013-07-17,41.72024,-87.641935,2013,7,29,2
2704,2013-07-17,41.71968,-87.641915,2013,7,29,2
2705,2013-07-17,41.718995,-87.6419083333333,2013,7,29,2
2706,2013-07-17,41.7183333333333,-87.641895,2013,7,29,2
2707,2013-07-17,41.7176816666667,-87.6418783333333,2013,7,29,2
2708,2013-07-17,41.7171366666667,-87.641875,2013,7,29,2
2709,2013-07-17,41.71659,-87.6418583333333,2013,7,29,2
2710,2013-07-17,41.7162333333333,-87.6416333333333,2013,7,29,2
2711,2013-07-17,41.71623,-87.6408166666667,2013,7,29,2
2712,2013-07-17,41.7166516666667,-87.64073,2013,7,29,2
2713,2013-07-17,41.71732,-87.64074,2013,7,29,2
2714,2013-07-17,41.7179733333333,-87.6407583333333,2013,7,29,2
2715,2013-07-17,41.718715,-87.64078,2013,7,29,2
2716,2013-07-17,41.7193666666667,-87.6407833333333,2013,7,29,2
2717,2013-07-17,41.720045,-87.640785,2013,7,29,2
2718,2013-07-17,41.7206133333333,-87.6408066666667,2013,7,29,2
2719,2013-07-17,41.72115,-87.6408233333333,2013,7,29,2
2720,2013-07-17,41.7214516666667,-87.6405083333333,2013,7,29,2
2721,2013-07-17,41.7213933333333,-87.6396333333333,2013,7,29,2
2722,2013-07-17,41.7207866666667,-87.6396133333333,2013,7,29,2
2723,2013-07-17,41.720125,-87.6395866666667,2013,7,29,2
2724,2013-07-17,41.7194866666667,-87.63956,2013,7,29,2
2725,2013-07-17,41.7188083333333,-87.63954,2013,7,29,2
2726,2013-07-17,41.7181816666667,-87.6395283333333,2013,7,29,2
2727,2013-07-17,41.717555,-87.6395016666667,2013,7,29,2
2728,2013-07-17,41.7169516666667,-87.6394766666667,2013,7,29,2
2729,2013-07-17,41.7164566666667,-87.6394716666667,2013,7,29,2
2730,2013-07-17,41.71624,-87.63909,2013,7,29,2
2731,2013-07-17,41.7162966666667,-87.6383316666667,2013,7,29,2
2732,2013-07-17,41.7168666666667,-87.6383066666667,2013,7,29,2
2733,2013-07-17,41.7175766666667,-87.6382916666667,2013,7,29,2
2734,2013-07-17,41.7185383333333,-87.6383433333333,2013,7,29,2
2735,2013-07-17,41.7192533333333,-87.63836,2013,7,29,2
2736,2013-07-17,41.7198266666667,-87.6383683333333,2013,7,29,2
2737,2013-07-17,41.7205216666667,-87.6383916666667,2013,7,29,2
2738,2013-07-17,41.7211983333333,-87.638395,2013,7,29,2
2739,2013-07-17,41.7214633333333,-87.63783,2013,7,29,2
2740,2013-07-17,41.721255,-87.637165,2013,7,29,2
2741,2013-07-17,41.7205033333333,-87.6371566666667,2013,7,29,2
2742,2013-07-17,41.7198866666667,-87.6371266666667,2013,7,29,2
2743,2013-07-17,41.71919,-87.637105,2013,7,29,2
2744,2013-07-17,41.7184916666667,-87.63709,2013,7,29,2
2745,2013-07-17,41.7178066666667,-87.6370866666667,2013,7,29,2
2746,2013-07-17,41.71724,-87.6370616666667,2013,7,29,2
2747,2013-07-17,41.716745,-87.6370466666667,2013,7,29,2
2748,2013-07-17,41.7162183333333,-87.636865,2013,7,29,2
2749,2013-07-17,41.7162266666667,-87.6360383333333,2013,7,29,2
2750,2013-07-17,41.7167233333333,-87.6358833333333,2013,7,29,2
2751,2013-07-17,41.71739,-87.6359083333333,2013,7,29,2
2752,2013-07-17,41.718075,-87.6359116666667,2013,7,29,2
2753,2013-07-17,41.718765,-87.6359283333333,2013,7,29,2
2754,2013-07-17,41.7194233333333,-87.635935,2013,7,29,2
2755,2013-07-17,41.72008,-87.6359383333333,2013,7,29,2
2756,2013-07-17,41.72082,-87.6359583333333,2013,7,29,2
2757,2013-07-17,41.7214833333333,-87.63594,2013,7,29,2
2758,2013-07-17,41.7214483333333,-87.63401,2013,7,29,2
2759,2013-07-17,41.7208966666667,-87.634005,2013,7,29,2
2760,2013-07-17,41.7202933333333,-87.6339916666667,2013,7,29,2
2761,2013-07-17,41.71961,-87.63397,2013,7,29,2
2762,2013-07-17,41.71892,-87.6339733333333,2013,7,29,2
2763,2013-07-17,41.7182466666667,-87.633955,2013,7,29,2
2764,2013-07-17,41.717745,-87.6339383333333,2013,7,29,2
2765,2013-07-17,41.7170433333333,-87.6339166666667,2013,7,29,2
2766,2013-07-17,41.7163783333333,-87.6339066666667,2013,7,29,2
2767,2013-07-17,41.716255,-87.6345766666667,2013,7,29,2
2768,2013-07-17,41.71622,-87.6354666666667,2013,7,29,2
2769,2013-07-17,41.716535,-87.6358433333333,2013,7,29,2
2770,2013-07-17,41.7170816666667,-87.6357783333333,2013,7,29,2
2771,2013-07-17,41.7170833333333,-87.6349266666667,2013,7,29,2
2772,2013-07-17,41.7170916666667,-87.6340833333333,2013,7,29,2
2773,2013-07-17,41.717595,-87.63394,2013,7,29,2
2774,2013-07-17,41.71796,-87.63432,2013,7,29,2
2775,2013-07-17,41.7179683333333,-87.6351533333333,2013,7,29,2
2776,2013-07-17,41.7180016666667,-87.635875,2013,7,29,2
2777,2013-07-17,41.7185966666667,-87.6358933333333,2013,7,29,2
2778,2013-07-17,41.7188366666667,-87.6353933333333,2013,7,29,2
2779,2013-07-17,41.718835,-87.63445,2013,7,29,2
2780,2013-07-17,41.7189933333333,-87.6339466666667,2013,7,29,2
2781,2013-07-17,41.7196333333333,-87.6339933333333,2013,7,29,2
2782,2013-07-17,41.71972,-87.63463,2013,7,29,2
2783,2013-07-17,41.7197133333333,-87.635345,2013,7,29,2
2784,2013-07-17,41.7197066666667,-87.6360683333333,2013,7,29,2
2785,2013-07-17,41.7196966666667,-87.6370516666667,2013,7,29,2
2786,2013-07-17,41.71968,-87.638005,2013,7,29,2
2787,2013-07-17,41.7196783333333,-87.638915,2013,7,29,2
2788,2013-07-17,41.7196633333333,-87.63981,2013,7,29,2
2789,2013-07-17,41.719665,-87.6407266666667,2013,7,29,2
2790,2013-07-17,41.7196466666667,-87.6416633333333,2013,7,29,2
2791,2013-07-17,41.71963,-87.6426333333333,2013,7,29,2
2792,2013-07-17,41.7192883333333,-87.64311,2013,7,29,2
2793,2013-07-17,41.717805,-87.6428866666667,2013,7,29,2
2794,2013-07-17,41.7178266666667,-87.64201,2013,7,29,2
2795,2013-07-17,41.7178583333333,-87.6400583333333,2013,7,29,2
2796,2013-07-17,41.7178583333333,-87.6391566666667,2013,7,29,2
2797,2013-07-17,41.7178783333333,-87.638165,2013,7,29,2
2798,2013-07-17,41.71789,-87.637195,2013,7,29,2
2799,2013-07-17,41.71789,-87.63624,2013,7,29,2
2800,2013-07-17,41.7178983333333,-87.6352666666667,2013,7,29,2
2801,2013-07-17,41.7179066666667,-87.6344133333333,2013,7,29,2
2802,2013-07-17,41.717665,-87.6339433333333,2013,7,29,2
2803,2013-07-17,41.7169583333333,-87.63392,2013,7,29,2
2804,2013-07-17,41.7163283333333,-87.63391,2013,7,29,2
2805,2013-07-17,41.7161566666667,-87.6344183333333,2013,7,29,2
2806,2013-07-17,41.71613,-87.6355133333333,2013,7,29,2
2807,2013-07-17,41.7161266666667,-87.63645,2013,7,29,2
2808,2013-07-17,41.7156033333333,-87.636995,2013,7,29,2
2809,2013-07-17,41.7152283333333,-87.6371783333333,2013,7,29,2
2810,2013-07-17,41.7152183333333,-87.6379866666667,2013,7,29,2
2811,2013-07-17,41.7152316666667,-87.6389433333333,2013,7,29,2
2812,2013-07-17,41.7152366666667,-87.6399816666667,2013,7,29,2
2813,2013-07-17,41.715225,-87.6409233333333,2013,7,29,2
2814,2013-07-17,41.7152083333333,-87.6415366666667,2013,7,29,2
2815,2013-07-17,41.7151883333333,-87.6423266666667,2013,7,29,2
2816,2013-07-17,41.7152666666667,-87.64426,2013,7,29,2
2817,2013-07-17,41.7158433333333,-87.644265,2013,7,29,2
2818,2013-07-17,41.7165416666667,-87.6442866666667,2013,7,29,2
2819,2013-07-17,41.7172466666667,-87.6443133333333,2013,7,29,2
2820,2013-07-17,41.71791,-87.6443383333333,2013,7,29,2
2821,2013-07-17,41.7184216666667,-87.644355,2013,7,29,2
2822,2013-07-17,41.7189533333333,-87.6443583333333,2013,7,29,2
2823,2013-07-17,41.7198866666667,-87.6443966666667,2013,7,29,2
2824,2013-07-17,41.7205733333333,-87.6444216666667,2013,7,29,2
2825,2013-07-17,41.72117,-87.6444283333333,2013,7,29,2
2826,2013-07-17,41.721395,-87.64487,2013,7,29,2
2827,2013-07-17,41.7213016666667,-87.6456233333333,2013,7,29,2
2828,2013-07-17,41.720785,-87.64561,2013,7,29,2
2829,2013-07-17,41.7201283333333,-87.645585,2013,7,29,2
2830,2013-07-17,41.719465,-87.645585,2013,7,29,2
2831,2013-07-17,41.7188383333333,-87.6455433333333,2013,7,29,2
2832,2013-07-17,41.7181866666667,-87.645505,2013,7,29,2
2833,2013-07-17,41.717545,-87.6454666666667,2013,7,29,2
2834,2013-07-17,41.7168333333333,-87.6454683333333,2013,7,29,2
2835,2013-07-17,41.71619,-87.64546,2013,7,29,2
2836,2013-07-17,41.715965,-87.6458116666667,2013,7,29,2
2837,2013-07-17,41.7159566666667,-87.64652,2013,7,29,2
2838,2013-07-17,41.7163683333333,-87.6466683333333,2013,7,29,2
2839,2013-07-17,41.7168066666667,-87.646665,2013,7,29,2
2840,2013-07-17,41.7173133333333,-87.6466916666667,2013,7,29,2
2841,2013-07-17,41.718,-87.646715,2013,7,29,2
2842,2013-07-17,41.7187383333333,-87.64673,2013,7,29,2
2843,2013-07-17,41.7194166666667,-87.646755,2013,7,29,2
2844,2013-07-17,41.7201316666667,-87.6467933333333,2013,7,29,2
2845,2013-07-17,41.72061,-87.6468216666667,2013,7,29,2
2846,2013-07-17,41.7192883333333,-87.6469433333333,2013,7,29,2
2847,2013-07-17,41.71929,-87.6476483333333,2013,7,29,2
2848,2013-07-17,41.7189366666667,-87.6479616666667,2013,7,29,2
2849,2013-07-17,41.7182416666667,-87.64795,2013,7,29,2
2850,2013-07-17,41.7175733333333,-87.647935,2013,7,29,2
2851,2013-07-17,41.7168666666667,-87.64793,2013,7,29,2
2852,2013-07-17,41.716155,-87.647915,2013,7,29,2
2853,2013-07-17,41.7159066666667,-87.6482583333333,2013,7,29,2
2854,2013-07-17,41.7159116666667,-87.6489316666667,2013,7,29,2
2855,2013-07-17,41.7163666666667,-87.6491133333333,2013,7,29,2
2856,2013-07-17,41.7170416666667,-87.6491283333333,2013,7,29,2
2857,2013-07-17,41.7176883333333,-87.6491566666667,2013,7,29,2
2858,2013-07-17,41.71836,-87.6491733333333,2013,7,29,2
2859,2013-07-17,41.719045,-87.6491866666667,2013,7,29,2
2860,2013-07-17,41.7192633333333,-87.6495133333333,2013,7,29,2
2861,2013-07-17,41.7190966666667,-87.65012,2013,7,29,2
2862,2013-07-17,41.7185616666667,-87.6502766666667,2013,7,29,2
2863,2013-07-17,41.7180983333333,-87.6504416666667,2013,7,29,2
2864,2013-07-17,41.7176033333333,-87.65067,2013,7,29,2
2865,2013-07-17,41.71689,-87.6509316666667,2013,7,29,2
2866,2013-07-17,41.716195,-87.6511683333333,2013,7,29,2
2867,2013-07-17,41.7159116666667,-87.6508933333333,2013,7,29,2
2868,2013-07-17,41.7158816666667,-87.6501266666667,2013,7,29,2
2869,2013-07-17,41.7158783333333,-87.6493816666667,2013,7,29,2
2870,2013-07-17,41.7158783333333,-87.64856,2013,7,29,2
2871,2013-07-17,41.7158866666667,-87.64789,2013,7,29,2
2872,2013-07-17,41.7158933333333,-87.6471133333333,2013,7,29,2
2873,2013-07-17,41.7158866666667,-87.6463666666667,2013,7,29,2
2874,2013-07-17,41.7158866666667,-87.6456083333333,2013,7,29,2
2875,2013-07-17,41.7158916666667,-87.6447433333333,2013,7,29,2
2876,2013-07-17,41.715905,-87.6439033333333,2013,7,29,2
2877,2013-07-17,41.7159166666667,-87.6434033333333,2013,7,29,2
2878,2013-07-17,41.7161916666667,-87.6430666666667,2013,7,29,2
2879,2013-07-17,41.7176233333333,-87.6435366666667,2013,7,29,2
2880,2013-07-17,41.7176116666667,-87.6444416666667,2013,7,29,2
2881,2013-07-17,41.7176066666667,-87.6453916666667,2013,7,29,2
2882,2013-07-17,41.717595,-87.64627,2013,7,29,2
2883,2013-07-17,41.7175916666667,-87.6471916666667,2013,7,29,2
2884,2013-07-17,41.71757,-87.648185,2013,7,29,2
2885,2013-07-17,41.7175466666667,-87.6491883333333,2013,7,29,2
2886,2013-07-17,41.7175333333333,-87.6501383333333,2013,7,29,2
2887,2013-07-17,41.7175216666667,-87.6510383333333,2013,7,29,2
2888,2013-07-17,41.717535,-87.6518733333333,2013,7,29,2
2889,2013-07-17,41.721045,-87.6506316666667,2013,7,29,2
2890,2013-07-17,41.72129,-87.6503266666667,2013,7,29,2
2891,2013-07-17,41.7207383333333,-87.6495083333333,2013,7,29,2
2892,2013-07-17,41.720065,-87.6497783333333,2013,7,29,2
2893,2013-07-17,41.71941,-87.650035,2013,7,29,2
2894,2013-07-17,41.7187983333333,-87.65025,2013,7,29,2
2895,2013-07-17,41.7182966666667,-87.650435,2013,7,29,2
2896,2013-07-17,41.717805,-87.6506333333333,2013,7,29,2
2897,2013-07-17,41.717385,-87.6507783333333,2013,7,29,2
2898,2013-07-17,41.7166533333333,-87.6510483333333,2013,7,29,2
2899,2013-07-17,41.716,-87.651265,2013,7,29,2
2900,2013-07-17,41.715895,-87.650715,2013,7,29,2
2901,2013-07-17,41.71589,-87.64988,2013,7,29,2
2902,2013-07-17,41.7158816666667,-87.6491316666667,2013,7,29,2
2903,2013-07-17,41.7158916666667,-87.6482633333333,2013,7,29,2
2904,2013-07-17,41.7158933333333,-87.6474116666667,2013,7,29,2
2905,2013-07-17,41.71589,-87.6460433333333,2013,7,29,2
2906,2013-07-17,41.715895,-87.6452733333333,2013,7,29,2
2907,2013-07-17,41.7158916666667,-87.6445016666667,2013,7,29,2
2908,2013-07-17,41.7164316666667,-87.6443283333333,2013,7,29,2
2909,2013-07-17,41.7171333333333,-87.64435,2013,7,29,2
2910,2013-07-17,41.717595,-87.6446016666667,2013,7,29,2
2911,2013-07-17,41.717575,-87.64547,2013,7,29,2
2912,2013-07-17,41.7175683333333,-87.64635,2013,7,29,2
2913,2013-07-17,41.7175633333333,-87.6472583333333,2013,7,29,2
2914,2013-07-17,41.7175383333333,-87.6481616666667,2013,7,29,2
2915,2013-07-17,41.717525,-87.6490566666667,2013,7,29,2
2916,2013-07-17,41.7175183333333,-87.64993,2013,7,29,2
2917,2013-07-17,41.7174666666667,-87.6506833333333,2013,7,29,2
2918,2013-07-17,41.716905,-87.6509183333333,2013,7,29,2
2919,2013-07-17,41.7166583333333,-87.6505483333333,2013,7,29,2
2920,2013-07-17,41.7166716666667,-87.64971,2013,7,29,2
2921,2013-07-17,41.7165766666667,-87.6491116666667,2013,7,29,2
2922,2013-07-17,41.7159766666667,-87.64912,2013,7,29,2
2923,2013-07-17,41.7158283333333,-87.6495616666667,2013,7,29,2
2924,2013-07-17,41.7157733333333,-87.6502733333333,2013,7,29,2
2925,2013-07-17,41.715185,-87.6502866666667,2013,7,29,2
2926,2013-07-17,41.7146333333333,-87.650315,2013,7,29,2
2927,2013-07-17,41.7142766666667,-87.6511,2013,7,29,2
2928,2013-07-17,41.7141916666667,-87.6518516666667,2013,7,29,2
2929,2013-07-17,41.7146316666667,-87.65176,2013,7,29,2
2930,2013-07-17,41.7151416666667,-87.651585,2013,7,29,2
2931,2013-07-17,41.71566,-87.6513983333333,2013,7,29,2
2932,2013-07-17,41.71632,-87.65114,2013,7,29,2
2933,2013-07-17,41.7170466666667,-87.6508766666667,2013,7,29,2
2934,2013-07-17,41.717615,-87.6506883333333,2013,7,29,2
2935,2013-07-17,41.7181666666667,-87.65049,2013,7,29,2
2936,2013-07-17,41.7186616666667,-87.6503133333333,2013,7,29,2
2937,2013-07-17,41.7191583333333,-87.650125,2013,7,29,2
2938,2013-07-17,41.7206233333333,-87.6495633333333,2013,7,29,2
2939,2013-07-17,41.7213066666667,-87.64948,2013,7,29,2
2940,2013-07-17,41.72135,-87.6503133333333,2013,7,29,2
2941,2013-07-17,41.7213466666667,-87.650825,2013,7,29,2
2942,2013-07-17,41.72137,-87.6529466666667,2013,7,29,2
2943,2013-07-17,41.7219433333333,-87.65298,2013,7,29,2
2944,2013-07-17,41.7225683333333,-87.6529933333333,2013,7,29,2
2945,2013-07-17,41.7231716666667,-87.65302,2013,7,29,2
2946,2013-07-17,41.7238433333333,-87.6530333333333,2013,7,29,2
2947,2013-07-17,41.7245533333333,-87.6530533333333,2013,7,29,2
2948,2013-07-17,41.7249033333333,-87.6530666666667,2013,7,29,2
2949,2013-07-17,41.725535,-87.6530816666667,2013,7,29,2
2950,2013-07-17,41.72621,-87.6530783333333,2013,7,29,2
2951,2013-07-17,41.7268583333333,-87.6530966666667,2013,7,29,2
2952,2013-07-17,41.7274983333333,-87.65313,2013,7,29,2
2953,2013-07-17,41.7281933333333,-87.653115,2013,7,29,2
2954,2013-07-17,41.72851,-87.6528766666667,2013,7,29,2
2955,2013-07-17,41.7285,-87.652095,2013,7,29,2
2956,2013-07-17,41.728145,-87.6519466666667,2013,7,29,2
2957,2013-07-17,41.72756,-87.6519316666667,2013,7,29,2
2958,2013-07-17,41.7269916666667,-87.65191,2013,7,29,2
2959,2013-07-17,41.7264816666667,-87.6519083333333,2013,7,29,2
2960,2013-07-17,41.72591,-87.6518916666667,2013,7,29,2
2961,2013-07-17,41.7253366666667,-87.65188,2013,7,29,2
2962,2013-07-17,41.7249516666667,-87.6518683333333,2013,7,29,2
2963,2013-07-17,41.72431,-87.6518466666667,2013,7,29,2
2964,2013-07-17,41.7236966666667,-87.651815,2013,7,29,2
2965,2013-07-17,41.7230716666667,-87.6518033333333,2013,7,29,2
2966,2013-07-17,41.722455,-87.65178,2013,7,29,2
2967,2013-07-17,41.7218216666667,-87.6517816666667,2013,7,29,2
2968,2013-07-17,41.721795,-87.652985,2013,7,29,2
2969,2013-07-17,41.7223366666667,-87.6529933333333,2013,7,29,2
2970,2013-07-17,41.7229066666667,-87.6530133333333,2013,7,29,2
2971,2013-07-17,41.7231583333333,-87.6526833333333,2013,7,29,2
2972,2013-07-17,41.7231483333333,-87.65191,2013,7,29,2
2973,2013-07-17,41.7231766666667,-87.6510816666667,2013,7,29,2
2974,2013-07-17,41.72347,-87.6506233333333,2013,7,29,2
2975,2013-07-17,41.72409,-87.650645,2013,7,29,2
2976,2013-07-17,41.7247033333333,-87.65065,2013,7,29,2
2977,2013-07-17,41.7249416666667,-87.6509616666667,2013,7,29,2
2978,2013-07-17,41.72494,-87.6517983333333,2013,7,29,2
2979,2013-07-17,41.7249233333333,-87.6525916666667,2013,7,29,2
2980,2013-07-17,41.7249833333333,-87.6530183333333,2013,7,29,2
2981,2013-07-17,41.7255633333333,-87.6530316666667,2013,7,29,2
